Affordability Data: 1-Yr Change,Affordability Data: Foreclosures,Affordability Data: Homes For Sale,Affordability Data: Homes For Sale By Owner,Affordability Data: Homes Recently Sold,Affordability Data: Median 2-Bedroom Home Value,Affordability Data: Median 3-Bedroom Home Value,Affordability Data: Median 4-Bedroom Home Value,Affordability Data: Median Condo Value,Affordability Data: Median List Price,Affordability Data: Median List Price Per Sq Ft,Affordability Data: Median Sale Price,Affordability Data: Median Single Family Home Value,Affordability Data: Median Value Per Sq Ft,Affordability Data: New Construction,Affordability Data: Percent Homes Decreasing,Affordability Data: Percent Listing Price Reduction,Affordability Data: Property Tax,Affordability Data: Turnover (Sold Within Last Yr),Affordability Data: Zillow Home Value Index,BuiltYear: 1900-1919,BuiltYear: 1920-1939,BuiltYear: 1940-1959,BuiltYear: 1960-1979,BuiltYear: 1980-1999,BuiltYear: <1900,BuiltYear: >2000,Census Summary-AgeDecade: 0s,Census Summary-AgeDecade: 10s,Census Summary-AgeDecade: 20s,Census Summary-AgeDecade: 30s,Census Summary-AgeDecade: 40s,Census Summary-AgeDecade: 50s,Census Summary-AgeDecade: 60s,Census Summary-AgeDecade: >=70s,Census Summary-CommuteTime: 10-20min,Census Summary-CommuteTime: 20-30min,Census Summary-CommuteTime: 30-45min,Census Summary-CommuteTime: 45-60min,Census Summary-CommuteTime: <10min,Census Summary-CommuteTime: >=60min,Census Summary-HomeSize: 1000-1400sqft,Census Summary-HomeSize: 1400-1800sqft,Census Summary-HomeSize: 1800-2400sqft,Census Summary-HomeSize: 2400-3600sqft,Census Summary-HomeSize: <1000sqft,Census Summary-HomeSize: >3600sqft,Census Summary-HomeType: Condo,Census Summary-HomeType: Other,Census Summary-HomeType: SingleFamily,Census Summary-Household: NoKids,Census Summary-Household: WithKids,Census Summary-Occupancy: Own,Census Summary-Occupancy: Rent,Census Summary-RelationshipStatus: Divorced-Female,Census Summary-RelationshipStatus: Divorced-Male,Census Summary-RelationshipStatus: Married-Female,Census Summary-RelationshipStatus: Married-Male,Census Summary-RelationshipStatus: Single-Female,Census Summary-RelationshipStatus: Single-Male,Census Summary-RelationshipStatus: Widowed-Female,Census Summary-RelationshipStatus: Widowed-Male,Homes & Real Estate Data: Avg Year Built,Homes & Real Estate Data: Condos,Homes & Real Estate Data: Median Home Size (Sq Ft),Homes & Real Estate Data: Owners,Homes & Real Estate Data: Renters,Homes & Real Estate Data: Single-Family Homes,People Data: Average Commute Time (Minutes),People Data: Average Household Size,People Data: Homes With Kids,People Data: Median Age,People Data: Median Household Income,People Data: Single Females,People Data: Single Males,_id,city,id,latitude,longitude,name,state,url,zindex,drugs_alc,hood,prostitution,theft,violent,2011.0,2012.0,2013.0,2014.0,2015.0,chg_2011_2012,chg_2012_2013,chg_2013_2014,transit_score,walkscore,business,business_perc,character,character_perc,essentials,essentials_perc,nightlife,nightlife_perc,restaurants,restaurants_perc,workout,workout_perc,yelp_total
0.041,,0,,0,480600,645700,663600,417600,0,434,444200,699500,0,,0.099,0,3419,0.088,441700,0.1035404141616,0.1215764863059,0.0380761523046,0.1376085504342,0.3112892451569,NA,0.2852371409485,0.0392644169111455,0.0324143131567215,0.286957325832925,0.244355374038827,0.150641075743482,0.13737371958234,0.0625690365975154,0.0464247381370439,0.373736257803252,0.236150602648401,0.164759369754075,0.0711855700185346,0.118882192622164,0.0352860071535727,0.2040030792917,0.1393379522709,0.122401847575,0.0623556581986,0.3441108545034,0.1008468052347,0.7149380300065,0.1878669275928,0.0971950424005,0.914996280517917,0.0850037194820829,0.35718407,0.64281593,0.05866252814468,0.0611818874379877,0.171182771545836,0.156980657994365,0.233079138790777,0.291471329496321,0.0230650046676717,0.00437668192236141,1985,0.7149380300065,1292,0.35718407,0.64281593,0.0971950424005,23.660131018798957,1.65153273121569,0.0850037194820829,38,52126.1591359934,0.233079138790777,0.291471329496321,5600638289a44ed0142ba8b0,Seattle,271857,47.638485,-122.329227,Eastlake,Washington,http://www.zillow.com/local-info/WA-Seattle/Eastlake/r_271857/,428400,25,Eastlake,1,1785,87,74,72,69,75,70,-0.027027027027,-0.0416666666667,0.0869565217391,59.8333333333,72.3333333333,102,0.472222222222,18,0.0833333333333,40,0.185185185185,16,0.0740740740741,38,0.175925925926,2,0.00925925925926,216
0.09,,0,,0,447800,554900,663600,315000,0,439,352600,564600,0,,0.112,0,2184,0.082,316700,0.0585276634659,0.0466392318244,0.1636945587562,0.1938728852309,0.3470507544581,0.0109739368998,0.1792409693644,0.0188235219000386,0.0661653403227441,0.325631732648652,0.211952339412088,0.123268496651484,0.0835254277329456,0.0516181502271053,0.119014991104943,0.360984674233021,0.205308035448322,0.145225968002172,0.0512073962656303,0.167865147008334,0.0694087790425219,NA,NA,NA,NA,NA,NA,0.9229035166816,0.06988277727669999,0.0072137060414,0.965107821676333,0.0348921783236674,0.13148541,0.86851459,0.0485247969821635,0.0796206229114747,0.0995995383797747,0.108133339222072,0.241535279649158,0.358960950600101,0.0481555467735265,0.0154699254817287,1980,0.9229035166816,1520,0.13148541,0.86851459,0.0072137060414,23.76948272695838,1.37766055504516,0.0348921783236674,39,27589.5014812832,0.241535279649158,0.358960950600101,5600638289a44ed0142ba890,Seattle,271869,47.60819,-122.323829,First Hill,Washington,http://www.zillow.com/local-info/WA-Seattle/First-Hill/r_271869/,296000,256,First Hill,8,5387,1092,103,94,108,130,79,-0.0873786407767,0.148936170213,0.203703703704,96.2916666667,97.875,16,0.0860215053763,16,0.0860215053763,49,0.263440860215,29,0.155913978495,72,0.387096774194,4,0.0215053763441,186
0.108,,0,,0,439400,554900,663600,367200,397800,0,0,564600,0,,0.884,0,2848,0,508000,NA,NA,NA,NA,NA,NA,NA,0.0694169813390157,0.0632029205772214,0.132967738902903,0.213647117810194,0.179377340457202,0.149319210942764,0.0642464315372201,0.12782225843348,0.279209933520136,0.304703038294599,0.175935388165485,0.114559639580243,0.0719630789517059,0.0536289214878303,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.826768382264396,0.173231617735604,0.5740734,0.4259266,0.0716500402054869,0.0635808516540432,0.246858178217405,0.248115258070066,0.124356097715134,0.171004996716844,0.0625028530094421,0.0119317244115778,1949,0.2496228965463,1520,0.5740734,0.4259266,0.6487942484377,27.240679083566835,1.89187264159046,0.173231617735604,42,57090.3617077319,0.124356097715134,0.171004996716844,5600638289a44ed0142ba8dd,Seattle,271892,47.566395,-122.347363,Industrial District,Washington,http://www.zillow.com/local-info/WA-Seattle/Industrial-District/r_271892/,,172,Industrial District,26,2994,422,111,106,130,153,109,-0.045045045045,0.22641509434,0.176923076923,46.3333333333,41.0,48,0.309677419355,4,0.0258064516129,21,0.135483870968,22,0.141935483871,58,0.374193548387,2,0.0129032258065,155
0.108,,0,,0,439400,554900,663600,367200,144900,0,265200,564600,267,,0,0.091,1743,0.066,508000,NA,NA,NA,NA,NA,NA,NA,0.0553799279682285,0.0657972367273976,0.0946363628358327,0.169010487755479,0.198862285467722,0.135557101469695,0.0922852035469924,0.188471394228652,0.220832232108772,0.204798402490236,0.287786685460899,0.0787302146653746,0.153231727013773,0.0546207382609462,NA,NA,NA,NA,NA,NA,0.8576388888888,0.1354166666666,NA,0.89459822177487,0.10540177822513,0.03106835,0.96893165,0.0624356480951836,0.11073294436182,0.20051100179232,0.176886702513061,0.0754585669069138,0.274377454905999,0.0770792815467338,0.0225183998779697,1949,0.8576388888888,1520,0.03106835,0.96893165,0.6487942484377,26.976830235221545,1.55543081061028,0.10540177822513,46,12254.8769554195,0.0754585669069138,0.274377454905999,5600638289a44ed0142ba8d6,Seattle,271893,47.596945,-122.324714,International District,Washington,http://www.zillow.com/local-info/WA-Seattle/International-District/r_271893/,,347,International District,119,2980,571,58,46,71,67,56,-0.206896551724,0.54347826087,-0.056338028169,100.0,96.3333333333,10,0.0515463917526,10,0.0515463917526,33,0.170103092784,10,0.0515463917526,131,0.675257731959,0,0.0,194
0.084,,0,,0,508900,676800,826000,428400,0,395,679800,713800,0,,0.074,0,4843,0.082,666900,0.3144624167459,0.1607992388201,0.1232159847764,0.0742150333016,0.1698382492863,0.0390104662226,0.1184586108468,0.125174320553045,0.118524814713448,0.125507669672814,0.185942678407316,0.179275588131951,0.127890306779361,0.0542676184988696,0.0834170032431957,0.296688010173515,0.287761258255267,0.193761637837918,0.0761375890904098,0.100547421155698,0.0451040834871926,0.1694671147383,0.2150744119059,0.2184349495919,0.1915506481036,0.1305808929428,0.0705712914066,0.1613475177304,0.1374113475177,0.7012411347517,0.772282634169826,0.227717365830174,0.63049343,0.36950657,0.0726160624032717,0.05150478013874,0.199238007342261,0.201877149012999,0.194904314586745,0.217895654737861,0.0528049144097003,0.0091591173684214,1929,0.1613475177304,1780,0.63049343,0.36950657,0.7012411347517,25.671333900666536,2.35156234923673,0.227717365830174,36,57709.2560647783,0.194904314586745,0.217895654737861,5600638289a44ed0142ba8b7,Seattle,271901,47.599748,-122.290462,Leschi,Washington,http://www.zillow.com/local-info/WA-Seattle/Leschi/r_271901/,624600,18,Leschi,0,947,48,63,73,74,125,68,0.15873015873,0.013698630137,0.689189189189,51.0,63.6956521739,34,0.152466367713,23,0.103139013453,44,0.19730941704,13,0.0582959641256,101,0.452914798206,8,0.0358744394619,223
0.08,,0,,0,525400,902500,663600,428700,0,468,439700,1304800,0,,0.134,0,3509,0.088,476300,0.1071878940731,0.1305170239596,0.0762925598991,0.1828499369482,0.2736443883984,0.0119798234552,0.217528373266,0.0311212966108588,0.020492872138862,0.2860099328563,0.260276322633638,0.137149177808317,0.106222107682521,0.0416729181607939,0.11705537210871,0.33736582437481,0.253021082141078,0.176946001569258,0.101113012016728,0.102690792567863,0.0288632873302618,NA,NA,NA,NA,NA,NA,0.7443609022556,0.125313283208,0.1303258145363,0.955933236700798,0.0440667632992016,0.23543358,0.76456642,0.0835389906724581,0.0474670366405779,0.136637815198232,0.13782670131321,0.257443372442134,0.275496779890806,0.0520203478953631,0.00956895594721844,1978,0.7443609022556,1520,0.23543358,0.76456642,0.1303258145363,24.713647057871892,1.44238837618897,0.0440667632992016,40,43038.6918110873,0.257443372442134,0.275496779890806,5600638289a44ed0142ba8b5,Seattle,271906,47.628861,-122.354041,Lower Queen Anne,Washington,http://www.zillow.com/local-info/WA-Seattle/Lower-Queen-Anne/r_271906/,449200,48,Lower Queen Anne,6,3664,343,84,71,89,97,88,-0.154761904762,0.253521126761,0.0898876404494,70.0,90.0952380952,28,0.130841121495,12,0.0560747663551,40,0.18691588785,41,0.191588785047,91,0.42523364486,2,0.00934579439252,214
0.075,,0,,0,433800,543600,646800,367200,0,311,484000,586600,0,,0.056,0,4589,0.05,585700,0.0150019739439,0.1464666403474,0.4512435846821,0.232135807343,0.1125148045795,NA,0.0422424003158,0.10894461888609,0.106778836140511,0.097756269972975,0.141773612952855,0.187455781693743,0.132387896507744,0.0902483005193931,0.134654683326689,0.24723421425004,0.259482543544596,0.209507656200486,0.128957349676297,0.0844492043290193,0.0703690319995619,0.1403716884143,0.1830763147489,0.2953736654804,0.2514827995255,0.0798734677738,0.0490312376433,NA,0.044342507645199994,0.953363914373,0.69918622614562,0.30081377385438,0.82136798,0.17863202,0.0593357278236885,0.030135377150376,0.299584772314283,0.307623990107897,0.121054035429952,0.139711156517068,0.0348564303762592,0.00769851028047584,1953,0.2496228965463,1980,0.82136798,0.17863202,0.953363914373,28.711647029802382,2.46456498527915,0.30081377385438,41,68344.6664262413,0.121054035429952,0.139711156517068,5600638289a44ed0142ba8aa,Seattle,271913,47.703815,-122.279031,Matthews Beach,Washington,http://www.zillow.com/local-info/WA-Seattle/Matthews-Beach/r_271913/,556700,7,Matthews Beach,0,620,20,52,42,57,56,45,-0.192307692308,0.357142857143,-0.0175438596491,38.75,28.7916666667,4,0.0156862745098,12,0.0470588235294,55,0.21568627451,41,0.160784313725,143,0.560784313725,0,0.0,255
0.101,,0,,0,372000,468900,568100,210200,0,296,450000,494100,0,,0.046,0,3879,0.054,479300,0.0135135135135,0.1334459459459,0.5135135135135,0.1461148648648,0.1393581081081,NA,0.0532094594594,0.0934185410881406,0.100049896535555,0.18060974864236,0.190477377675791,0.164939982425218,0.118347342044679,0.0594977765133831,0.0926593350748738,0.286100168755588,0.283565801940871,0.19115664910363,0.129289103435893,0.0556638670142878,0.0542244097497298,0.2037351443123,0.2495755517826,0.2359932088285,0.1375212224108,0.1502546689303,0.0195246179966,0.0874493927125,0.0639676113359,0.8485829959514,0.779345512796064,0.220654487203936,0.60543468,0.39456532,0.0703449689021744,0.0526159940857882,0.24337182392363,0.241935457949633,0.168884094305964,0.177900454815743,0.0374507818652267,0.00749642415184096,1952,0.0874493927125,1610,0.60543468,0.39456532,0.8485829959514,27.957613958549945,2.20109235963546,0.220654487203936,37,46571.7550475718,0.168884094305964,0.177900454815743,5600638289a44ed0142ba8cd,Seattle,271915,47.7065,-122.298032,Meadowbrook,Washington,http://www.zillow.com/local-info/WA-Seattle/Meadowbrook/r_271915/,439700,9,Meadowbrook,0,562,66,24,15,32,39,17,-0.375,1.13333333333,0.21875,47.25,62.25,6,0.0228136882129,17,0.06463878327,44,0.167300380228,47,0.178707224335,149,0.566539923954,0,0.0,263
0.093,,0,,0,680300,901700,992300,367200,0,445,705000,905900,0,,0.03,0,6767,0.051,880300,0.2790827740492,0.5173378076062,0.1029082774049,0.0290827740492,0.0503355704697,NA,0.0156599552572,0.115789473684211,0.095,0.113947368421053,0.211578947368421,0.157894736842105,0.187105263157895,0.0586842105263158,0.06,0.398841139546113,0.210043457267021,0.157894736842105,0.067600193143409,0.123611781747948,0.0420086914534042,0.1229273870783,0.1892510005717,0.3093196112064,0.260148656375,0.060606060606,0.0543167524299,0.09220636663,0.0482985729966,0.8594950603732,0.710474951203643,0.289525048796357,0.82101167,0.17898833,0.0688791484032561,0.0331872260488416,0.280212899185974,0.267376330619912,0.129931120851597,0.190043832185348,0.0272385723231058,0.00313087038196619,1924,0.09220636663,2050,0.82101167,0.17898833,0.8594950603732,23.47368421052631,2.45,0.289525048796357,37,101319,0.129931120851597,0.190043832185348,5600638289a44ed0142ba8d2,Seattle,271923,47.64087,-122.308456,Montlake,Washington,http://www.zillow.com/local-info/WA-Seattle/Montlake/r_271923/,829800,3,Montlake,0,506,11,34,26,46,41,26,-0.235294117647,0.769230769231,-0.108695652174,62.2,63.45,129,0.777108433735,20,0.120481927711,12,0.0722891566265,0,0.0,3,0.0180722891566,2,0.0120481927711,166
0.091,,0,,0,328900,403900,454400,296700,0,264,267000,416000,0,,0.02,0,3218,0.054,392000,0.0053050397877,0.0809018567639,0.4836427939876,0.2572944297082,0.105216622458,NA,0.0676392572944,0.0780648284756147,0.101517519715027,0.181716725479598,0.159194328916973,0.167032969326152,0.103139588024282,0.0774692562442222,0.131864783818131,0.254436037640368,0.280451086701169,0.21478686915913,0.140664198285895,0.0619489373304978,0.0477128708829404,0.2589696412143,0.2980680772769,0.1899724011039,0.0579576816927,0.1628334866605,0.0160993560257,0.2080624187256,0.0585175552665,0.7334200260078,0.785715030196523,0.214284969803477,0.54342218,0.45657782,0.0753443340943993,0.0520385832209122,0.229137883426261,0.248550090375586,0.162913898410854,0.172957384932042,0.0527095208538615,0.00634830468608302,1953,0.2080624187256,1520,0.54342218,0.45657782,0.7334200260078,28.332473867488456,2.16790114691789,0.214284969803477,40,42666.1392695535,0.162913898410854,0.172957384932042,5600638289a44ed0142ba89a,Seattle,271957,47.726604,-122.302454,Olympic Hills,Washington,http://www.zillow.com/local-info/WA-Seattle/Olympic-Hills/r_271957/,365200,24,Olympic Hills,0,1306,180,34,29,43,37,35,-0.147058823529,0.48275862069,-0.139534883721,47.9473684211,65.1578947368,50,0.30303030303,7,0.0424242424242,52,0.315151515152,11,0.0666666666667,38,0.230303030303,7,0.0424242424242,165
0.118,,0,,0,556400,676700,757200,380700,0,430,618300,667500,0,,0.024,0,4915,0.053,648400,0.431757119828,0.2974207415368,0.0709296077377,0.0403009134873,0.0760343901128,0.011552928533,0.0720042987641,0.0892310624451255,0.0703209848270552,0.178023091441823,0.243617611508884,0.203847569213872,0.110965101436087,0.0393157918327575,0.0646787872943961,0.314657988985471,0.25824560234145,0.182367588194196,0.102704118129458,0.0898795828904629,0.0521451194589621,0.2322632856757,0.2330725654167,0.2185055300782,0.1052063663339,0.1801996223361,0.0250876719719,0.1084529505582,0.08107389686330001,0.8104731525784,0.798013716814992,0.201986283185007,0.57384221,0.42615779,0.0729080539836001,0.0440563262643827,0.21318565484082,0.215021649439928,0.202916294410878,0.212117425611782,0.032477758520535,0.00731683692807485,1921,0.1084529505582,1550,0.57384221,0.42615779,0.8104731525784,26.33673989452047,2.06800045045951,0.201986283185007,37,56936.3233022279,0.202916294410878,0.212117425611782,5600638289a44ed0142ba895,Seattle,271961,47.672704,-122.355277,Phinney Ridge,Washington,http://www.zillow.com/local-info/WA-Seattle/Phinney-Ridge/r_271961/,586600,22,Phinney Ridge,2,1571,81,115,85,113,140,105,-0.260869565217,0.329411764706,0.238938053097,47.7916666667,74.125,28,0.130841121495,18,0.0841121495327,50,0.233644859813,35,0.163551401869,75,0.35046728972,8,0.0373831775701,214
0.108,,0,,0,439400,554900,663600,367200,345000,0,0,564600,249,,0,0.091,3386,0.058,508000,0.6088560885608,NA,NA,NA,0.070110701107,0.3173431734317,NA,0.0483048712833343,0.0350430137269961,0.168468241544445,0.23972561460875,0.161100199499628,0.159442080977378,0.090700473946832,0.0972155044126351,0.35274592030869,0.24774578632868,0.161358825263271,0.0841628928963798,0.12014657413114,0.0338400010718401,NA,NA,NA,NA,NA,NA,0.9424460431654,0.0503597122302,NA,0.888864245075998,0.111135754924002,0.27814596,0.72185404,0.054732400753162,0.119244077721586,0.165703854861871,0.177604274490088,0.135800826112245,0.29764850468426,0.0353775832437885,0.0138884781329995,1906,0.9424460431654,1520,0.27814596,0.72185404,0.6487942484377,23.95948444492081,1.61042472664826,0.111135754924002,42,28287.6900491135,0.135800826112245,0.29764850468426,5600638289a44ed0142ba8ee,Seattle,271963,47.597829,-122.332927,Pioneer Square,Washington,http://www.zillow.com/local-info/WA-Seattle/Pioneer-Square/r_271963/,,307,Pioneer Square,3,1882,708,43,42,53,70,42,-0.0232558139535,0.261904761905,0.320754716981,100.0,96.3333333333,12,0.0652173913043,15,0.0815217391304,48,0.260869565217,42,0.228260869565,67,0.364130434783,0,0.0,184
0.109,,0,,0,439400,900700,1015900,421800,0,400,0,971400,0,,0.907,0,6222,0.069,843900,0.2474437627811,0.4642126789366,0.0511247443762,0.0306748466257,0.0388548057259,NA,0.163599182004,0.0463233640656622,0.0389026309871824,0.252529795367664,0.242860355295705,0.150663368563076,0.148414661569597,0.0658871149089274,0.0544187092421857,0.360446047884552,0.236470974089866,0.183010823220728,0.0721548048540505,0.121023286323385,0.0268940636274188,0.1201629327902,0.1262729124236,0.2199592668024,0.2912423625254,0.10183299389,0.1303462321792,0.2592592592592,0.1481481481481,0.5925925925925,0.897109826589595,0.102890173410405,0.4027671,0.5972329,0.0651497005988024,0.0730538922155689,0.186826347305389,0.168383233532934,0.211736526946108,0.264670658682635,0.0265868263473054,0.00359281437125749,1923,0.2592592592592,2210,0.4027671,0.5972329,0.5925925925925,23.608068219088224,1.7,0.102890173410405,38,53995,0.211736526946108,0.264670658682635,5600638289a44ed0142ba8e5,Seattle,271964,47.647441,-122.318551,Portage Bay,Washington,http://www.zillow.com/local-info/WA-Seattle/Portage-Bay/r_271964/,778300,4,Portage Bay,0,490,15,25,17,37,39,28,-0.32,1.17647058824,0.0540540540541,68.875,62.75,79,0.401015228426,17,0.0862944162437,45,0.228426395939,13,0.0659898477157,40,0.203045685279,3,0.0152284263959,197
0.108,,0,,0,439400,554900,663600,367200,0,0,0,564600,0,,0,0,0,0,508000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5600638289a44ed0142ba8ea,Seattle,271975,47.681855,-122.25644,Sand Point,Washington,http://www.zillow.com/local-info/WA-Seattle/Sand-Point/r_271975/,,1,Sand Point,0,117,22,4,10,4,7,2,1.5,-0.6,0.75,40.75,46.375,140,0.809248554913,7,0.0404624277457,14,0.0809248554913,4,0.0231213872832,6,0.0346820809249,2,0.0115606936416,173
0.082,,0,,0,440400,610100,735800,367200,0,313,0,635000,0,,0.023,0,4867,0.061,635000,0.1095406360424,0.1077738515901,0.5044169611307,0.1598939929328,0.0653710247349,NA,0.0459363957597,0.14714430928146,0.129677404191728,0.114552555246319,0.145911390446495,0.163207508367984,0.120891266155741,0.053923306376903,0.12469225993337,0.218883766248595,0.258821330369701,0.266748877008423,0.13799919312072,0.0696132138746022,0.0479336193779587,0.1255526083112,0.1591511936339,0.2581786030061,0.2961980548187,0.0583554376657,0.1007957559681,NA,0.0565723793677,0.9425956738768,0.686243625024551,0.313756374975449,0.70259327,0.29740673,0.0486820447133458,0.0399253586959649,0.300702608526551,0.270939847423372,0.125323076892548,0.148809340729665,0.0521065357525199,0.0135111872660328,1951,0.2496228965463,2160,0.70259327,0.29740673,0.9425956738768,29.122883739183457,2.73944314005717,0.313756374975449,37,52946.5155165374,0.125323076892548,0.148809340729665,5600638289a44ed0142ba8d1,Seattle,271977,47.547011,-122.259808,Seward Park,Washington,http://www.zillow.com/local-info/WA-Seattle/Seward-Park/r_271977/,590400,7,Seward Park,0,1537,42,41,70,60,66,50,0.707317073171,-0.142857142857,0.1,41.1428571429,44.4285714286,45,0.217391304348,7,0.0338164251208,31,0.149758454106,16,0.0772946859903,108,0.521739130435,0,0.0,207
0.108,,0,,0,439400,554900,663600,367200,0,0,295000,564600,0,,0,0,2946,0.123,508000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95703125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949,0.95703125,1520,0.48412441,0.51587559,0.6487942484377,26.6363786935206,2.08,0.181808339938523,37,45736,0.187486853578992,0.230033266826908,5600638289a44ed0142ba8de,Seattle,271987,47.622162,-122.34237,South Lake Union,Washington,http://www.zillow.com/local-info/WA-Seattle/South-Lake-Union/r_271987/,,20,South Lake Union,90,1828,283,125,134,158,145,132,0.072,0.179104477612,-0.0822784810127,91.4285714286,96.1428571429,44,0.229166666667,6,0.03125,35,0.182291666667,9,0.046875,90,0.46875,8,0.0416666666667,192
0.073,,0,,0,544300,727500,919400,356000,0,395,678300,760400,0,,0.052,0,5423,0.068,699500,0.0562882392929,0.2033990482664,0.4398368456832,0.1394969408565,0.0677090414683,0.0031271244051,0.0901427600271,0.0981147513944758,0.0753361017467774,0.150640258803179,0.19122650927761,0.171952201643227,0.137648722913841,0.0601851237463368,0.114896330474552,0.337774531462556,0.248676529281482,0.160924483119161,0.0929222598851001,0.121295195453472,0.0384070007982282,0.1630136986301,0.2043835616438,0.2160273972602,0.2093150684931,0.1273972602739,0.0738356164383,0.1452653760042,0.07230343737639999,0.7824311866192,0.799169806495836,0.200830193504164,0.63411396,0.36588604,0.0630157033721056,0.0403851984844708,0.273071952278156,0.262924739794665,0.122991110498205,0.182546175728548,0.0431497972988503,0.011915322545,1947,0.1452653760042,1820,0.63411396,0.36588604,0.7824311866192,24.435438027701903,2.08199391011308,0.200830193504164,39,63005.4734133852,0.122991110498205,0.182546175728548,5600638289a44ed0142ba889,Seattle,271990,47.650943,-122.409136,Magnolia,Washington,http://www.zillow.com/local-info/WA-Seattle/Magnolia/r_271990/,662000,26,Magnolia,2,2094,37,174,182,199,307,208,0.0459770114943,0.0934065934066,0.542713567839,40.0,58.7272727273,42,0.208955223881,14,0.0696517412935,54,0.268656716418,14,0.0696517412935,75,0.373134328358,2,0.00995024875622,201
0.163,,0,,0,451200,611700,732000,392800,0,382,370000,692700,0,,0.033,0,4112,0.06,589300,0.3779184804115,0.2627621685793,0.0455085081123,0.0969529085872,0.0973486347447,0.0055401662049,0.1139691333597,0.0427530669327387,0.120134367072091,0.459740935353733,0.151568787131676,0.0922533604892122,0.0674236647329364,0.0289596382286902,0.0371661800589213,0.343027233922857,0.249038433053571,0.185863204249101,0.078711872752473,0.0969116825242883,0.0464475734977107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.881493879493367,0.118506120506633,0.2782266,0.7217734,0.0354004805226359,0.0308617012660962,0.111839843785151,0.125119185811084,0.307340658154037,0.369131099892917,0.0177064492616689,0.00260058130640967,1922,0.2496228965463,1520,0.2782266,0.7217734,0.6487942484377,25.290095105463894,2.12089908068845,0.118506120506633,31,36936.4891832131,0.307340658154037,0.369131099892917,5600638289a44ed0142ba888,Seattle,272001,47.660897,-122.305045,University District,Washington,http://www.zillow.com/local-info/WA-Seattle/University-District/r_272001/,514200,192,University District,3,6893,834,188,208,236,185,166,0.106382978723,0.134615384615,-0.216101694915,69.6428571429,91.8571428571,4,0.0165975103734,10,0.0414937759336,45,0.186721991701,32,0.132780082988,148,0.614107883817,2,0.00829875518672,241
0.053,,0,,0,383700,453000,516800,214700,0,283,390000,459900,0,,0.05,0,3673,0.062,442600,NA,0.1537225495447,0.4756293519014,0.1140867702196,0.1472951258703,NA,0.1055168719871,0.0922644698228862,0.082457937048108,0.217202997748599,0.181158483422434,0.177115524000994,0.109977920974315,0.0588471368815012,0.0809755301011637,0.238583442620383,0.279384392475173,0.205009358761013,0.130897077990062,0.0650145326158767,0.0811111955374922,0.2385568120624,0.22563274098,0.2191707054388,0.0996230479267,0.1917070543887,0.0166935918147,0.1536853110297,0.0564558285415,0.7898588604286,0.826398693292339,0.173601306707661,0.49498483,0.50501517,0.0743768329323804,0.052151891558271,0.22502820510159,0.22071659721518,0.180214231020741,0.210908288108027,0.0287845737057391,0.00781938035807105,1949,0.1536853110297,1520,0.49498483,0.50501517,0.7898588604286,29.649241351629,2.10761111526743,0.173601306707661,37,42063.8745057771,0.180214231020741,0.210908288108027,5600638289a44ed0142ba8b6,Seattle,272005,47.709842,-122.303948,Victory Heights,Washington,http://www.zillow.com/local-info/WA-Seattle/Victory-Heights/r_272005/,422200,20,Victory Heights,0,769,61,24,27,40,31,27,0.125,0.481481481481,-0.225,51.2777777778,68.1111111111,104,0.658227848101,4,0.0253164556962,25,0.158227848101,0,0.0,21,0.132911392405,4,0.0253164556962,158
